run,repetition,module,name,value
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].queue,incomingPacketLengths:sum,10304
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].queue,droppedPacketsQueueOverflow:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].queue,droppedPacketLengthsQueueOverflow:sum,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,simulated time,3600
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,full-duplex,1
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,frames/sec sent,0.0077777777777778
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,frames/sec rcvd,0.069166666666667
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,bits/sec sent,3.9822222222222
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,bits/sec rcvd,38.851111111111
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,rx channel idle (%),99.999567222222
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,rx channel utilization (%),0.00043277777777778
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,rxPausePkUnits:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,rxPausePkUnits:sum,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,txPausePkUnits:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,txPausePkUnits:sum,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,rxPkOk:count,249
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,rxPkOk:sum(packetBytes),17483
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,txPk:count,28
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,txPk:sum(packetBytes),1792
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,packetReceivedFromUpper:count,28
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,packetReceivedFromUpper:sum(packetBytes),1288
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,passedUpPk:count,249
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,passedUpPk:sum(packetBytes),17483
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,packetDropIncorrectlyReceived:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,packetDropInterfaceDown:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,packetDropInterfaceDown:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,packetDropNotAddressedToUs:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0],packetDropInterfaceDown:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0],packetDropInterfaceDown:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0],packetDropNoCarrier:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.eth[0],packetDropNoCarrier:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropAddressResolutionFailed:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropHopLimitReached:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropForwardingDisabled:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropNoInterfaceFound:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropNoInterfaceFound:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropNoRouteFound:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropNoRouteFound:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropUndefined:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.ip,packetDropUndefined:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.arp,arpResolutionFailed:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.arp,arpResolutionCompleted:count,28
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.arp,arpResolutionInitiated:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.arp,arpReplySent:count,28
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.arp,arpReplySent:sum(packetBytes),784
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.arp,arpRequestSent:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.ipv4.arp,arpRequestSent:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.udp,packetReceived:count,221
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.udp,packetReceived:sum(packetBytes),7293
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.udp,packetSent:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.udp,packetSent:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.udp,passedUpPk:count,221
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.udp,droppedPkWrongPort:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.udp,droppedPkBadChecksum:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],LoRa_NS_DER,Inf
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],Send ADR for node,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],Send ADR for node,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],Send ADR for node,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],numReceivedFromNode 1,87
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],numReceivedFromNode 2,61
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],numReceivedFromNode 3,73
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],totalReceivedPackets,221
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF7,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF8,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF9,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF10,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF11,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF12,221
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],DER SF7,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],DER SF8,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],DER SF9,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],DER SF10,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],DER SF11,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],DER SF12,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.server.app[0],LoRa_ServerPacketReceived:count,221
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,queueLength:last,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,queueLength:max,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,queueLength:timeavg,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,queueBitLength:last,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,queueBitLength:max,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,queueBitLength:timeavg,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,outgoingPackets:count,96
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,outgoingPacketLengths:sum,6144
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,incomingPackets:count,96
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,incomingPacketLengths:sum,6144
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,droppedPacketsQueueOverflow:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.queue,droppedPacketLengthsQueueOverflow:sum,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,numRetry,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,numSentWithoutRetry,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,numGivenUp,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,numSent,96
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,numReceived,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,numSentBroadcast,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,numReceivedBroadcast,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropIncorrectlyReceived:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropIncorrectlyReceived:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropNotAddressedToUs:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropNotAddressedToUs:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropQueueOverflow:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropQueueOverflow:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropRetryLimitReached:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropRetryLimitReached:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.mac,linkBroken:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,96
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.radio.receiver,numCollisions,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.radio.receiver,rcvBelowSensitivity,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.radio.receiver,LoRaReceptionCollision:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.radio.energyConsumer,totalEnergyConsumed,6.3565800102724
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,NaN
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.radio,radioMode:count,593
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.radio,receptionState:count,412
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic.radio,transmissionState:count,384
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic,packetDropInterfaceDown:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic,packetDropInterfaceDown:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic,packetDropNoCarrier:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].LoRaNic,packetDropNoCarrier:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].app[0],packetDelivery:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].app[0],LoRa_AppPacketSent:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].app[0],temperature:mean,0.25395071514653
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].app[0],temperature:max,9.1342392736127
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].app[0],temperature:min,-6.6160131380637
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].app[0],temperature:last,-0.17870862203935
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].app[0],explicitAlarms:count,96
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[0].energyStorage,residualEnergyCapacity:last,-16.195261763465
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,queueLength:last,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,queueLength:max,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,queueLength:timeavg,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,queueBitLength:last,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,queueBitLength:max,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,queueBitLength:timeavg,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,outgoingPackets:count,68
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,outgoingPacketLengths:sum,4352
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,incomingPackets:count,68
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,incomingPacketLengths:sum,4352
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,droppedPacketsQueueOverflow:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.queue,droppedPacketLengthsQueueOverflow:sum,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,numRetry,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,numSentWithoutRetry,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,numGivenUp,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,numSent,68
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,numReceived,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,numSentBroadcast,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,numReceivedBroadcast,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,packetDropIncorrectlyReceived:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,packetDropIncorrectlyReceived:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,packetDropNotAddressedToUs:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,packetDropNotAddressedToUs:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,packetDropQueueOverflow:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,packetDropQueueOverflow:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,packetDropRetryLimitReached:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,packetDropRetryLimitReached:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.mac,linkBroken:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,68
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.radio.receiver,numCollisions,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.radio.receiver,rcvBelowSensitivity,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.radio.receiver,LoRaReceptionCollision:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.radio.energyConsumer,totalEnergyConsumed,4.5565023548296
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,NaN
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.radio,radioMode:count,423
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.radio,receptionState:count,296
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic.radio,transmissionState:count,272
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic,packetDropInterfaceDown:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic,packetDropInterfaceDown:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic,packetDropNoCarrier:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].LoRaNic,packetDropNoCarrier:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].app[0],packetDelivery:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].app[0],LoRa_AppPacketSent:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].app[0],temperature:mean,0.14392857463222
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].app[0],temperature:max,8.9381490220291
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].app[0],temperature:min,-8.0581664482622
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].app[0],temperature:last,1.5229103165309
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].app[0],explicitAlarms:count,68
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[1].energyStorage,residualEnergyCapacity:last,NaN
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,queueLength:last,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,queueLength:max,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,queueLength:timeavg,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,queueBitLength:last,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,queueBitLength:max,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,queueBitLength:timeavg,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,outgoingPackets:count,80
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,outgoingPacketLengths:sum,5120
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,incomingPackets:count,80
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,incomingPacketLengths:sum,5120
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,droppedPacketsQueueOverflow:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.queue,droppedPacketLengthsQueueOverflow:sum,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,numRetry,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,numSentWithoutRetry,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,numGivenUp,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,numSent,80
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,numReceived,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,numSentBroadcast,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,numReceivedBroadcast,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,packetDropIncorrectlyReceived:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,packetDropIncorrectlyReceived:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,packetDropNotAddressedToUs:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,packetDropNotAddressedToUs:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,packetDropQueueOverflow:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,packetDropQueueOverflow:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,packetDropRetryLimitReached:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,packetDropRetryLimitReached:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.mac,linkBroken:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,80
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.radio.receiver,numCollisions,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.radio.receiver,rcvBelowSensitivity,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.radio.receiver,LoRaReceptionCollision:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.radio.energyConsumer,totalEnergyConsumed,5.2821793983634
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,NaN
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.radio,radioMode:count,496
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.radio,receptionState:count,344
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic.radio,transmissionState:count,320
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic,packetDropInterfaceDown:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic,packetDropInterfaceDown:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic,packetDropNoCarrier:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].LoRaNic,packetDropNoCarrier:sum(packetBytes),0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].app[0],packetDelivery:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].app[0],LoRa_AppPacketSent:count,0
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].app[0],temperature:mean,0.30385035059667
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].app[0],temperature:max,7.0344065319456
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].app[0],temperature:min,-6.5787669249497
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].app[0],temperature:last,-0.37260658449703
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].app[0],explicitAlarms:count,80
General-2-20260511-19:57:59-532300,2,ColdChainNetwork.sensor[2].energyStorage,residualEnergyCapacity:last,NaN
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium.propagation,Arrival computation count,1923
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,transmission count,641
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,signal send count,1923
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,reception computation count,1923
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,interference computation count,3177
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,reception decision computation count,689
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,listening decision computation count,1689
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,reception cache hit,70.9779655901
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,interference cache hit,65.131578947368
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,noise cache hit,0
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,snir cache hit,46.464646464646
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,reception decision cache hit,46.464646464646
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.radioMedium,reception result cache hit,0
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.gateway.LoRaGWNic.mac,GW_forwardedDown,0
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.gateway.LoRaGWNic.mac,GW_droppedDC,0
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.gateway.LoRaGWNic.radio.transmitter,LoRaTransmissionCreated:count,0
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.gateway.LoRaGWNic.radio.receiver,numCollisions,183
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.gateway.LoRaGWNic.radio.receiver,rcvBelowSensitivity,0
General-3-20260511-19:58:08-532308,3,ColdChainNetwork.gateway.LoRaGWNic.radio.receiver,LoRaReceptionCollision:count,183
